news_id,original_title,generated_title,clickbait,sentence_no,sentence_raw,sentence_cleaned,used_in_title
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,6,"대한사회복지회관계자는 이날 데일리임팩트에 \""제로투세븐의 의류 선물을 받은 한 가정에서 실감나는 감사 인사를 전한 적도 있다\""면서 \""매번 큰 아이 옷을 물려받아 입히곤 했었는데 보내주신 옷들 중 딱 맞는 예쁜 옷을 골라 입힐 수 있어 너무 고마웠다는 내용이었다\""고 소개하기도 했다.",대한사회복지회관계자는 이날 데일리임팩트에 제로투세븐의 의류 선물을 받은 가정에서 실감나는 감사 인사를 전한 적도 면서 매번 아이 옷을 물려받아 입히곤 했었는데 보내주신 옷들 맞는 예쁜 옷을 골라 입힐 있어 너무 고마웠다는 내용이었다 소개하기도 했다,0
LC_M02_193947,"제로투세븐, 보호아동·한부모가정에 5억 상당 아동의류 후원","제로투세븐, 추석 맞이 한부모가정에게 후원한 물품은?",0,7,"한편 대한사회복지회는 1954년 설립된 아동복지전문 사회복지법인으로, 영유아보육시설, 발달장애아 돌봄·치료시설, 한부모가족시설, 학교밖 청소년 돌봄시설, 가정위탁지원센터 등 23개 산하시설과 위탁가정을 통해 1,000여 명의 아이들을 보호·지원하고 있다.",한편 대한사회복지회는 설립된 아동복지전문 사회복지법인으로 영유아보육시설 발달장애아 돌봄 치료시설 한부모가족시설 학교밖 청소년 돌봄시설 가정위탁지원센터 산하시설과 위탁가정을 통해 명의 아이들을 보호 지원하고,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,1,"그룹 에이치오티(H.O.T.)가 오는 9월 완전체로 뭉친다. 24일 H.O.T.의 공연 기획 관계자는 미디어SR에 \""하이파이브 오프 틴에이저스(High-five Of Teenagers)가 오는 9월 2019 단독 콘서트 '2019 High-five Of Teenagers' 개최를 확정 지었다\""고 밝혔다.",그룹 에이치오티 오는 완전체로 뭉친다 공연 기획 관계자는 미디어SR에 하이파이브 오프 틴에이저스 High five Of Teenagers 오는 단독 콘서트 High five Of Teenagers 개최를 확정 지었다 밝혔다,1
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,2,H.O.T.는 지난 해 잠실 주경기장에서 콘서트를 열고 팬들을 만났다.,지난 잠실 주경기장에서 콘서트를 열고 팬들을 만났다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,3,17년 만에 완전체로 뭉친 H.O.T.의 공연은 당시 모든 예매처 서버가 전체 다운됐을 정도로 큰 화제를 모았다.,만에 완전체로 뭉친 공연은 당시 모든 예매처 서버가 전체 다운됐을 정도로 화제를 모았다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,4,"10만여 명의 팬들이 모인 지난해 공연 당시 H.O.T. 멤버들은 과거 활동기에 사용하던 소품을 사용한 것은 물론, 전성기 때와 다름 없는 무대 매너로 호평 받았다.",만여 명의 팬들이 모인 지난해 공연 당시 멤버들은 과거 활동기에 사용하던 소품을 사용한 것은 물론 전성기 때와 다름 없는 무대 매너로 호평 받았다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,5,공연 이후 콘서트 실황을 담은 DVD 문의와 추가 공연을 바라는 팬들의 성원 역시 들끓었다.,공연 이후 콘서트 실황을 담은 DVD 문의와 추가 공연을 바라는 팬들의 성원 역시 들끓었다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,6,H.O.T.의 올해 공연은 오는 9월 서울 구로구에 위치한 고척돔에서 개최된다.,올해 공연은 오는 서울 구로구에 위치한 고척돔에서 개최된다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,7,회차 및 티켓 오픈 일정은 미정이며 예매처와 협의를 마친 뒤 세부적인 공연일정 등이 추후 공지될 예정이다.,회차 티켓 오픈 일정은 미정이며 예매처와 협의를 마친 세부적인 공연일정 등이 추후 공지될 예정이다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,8,문희준 장우혁 토니안 강타 이재원 등으로 구성된 그룹 H.O.T.는 지난 1996년 데뷔해 선풍적인 인기를 끌었다.,문희준 장우혁 토니안 강타 이재원 등으로 구성된 그룹 지난 데뷔해 선풍적인 인기를 끌었다,0
LC_M02_197667,"H.O.T., 9월에 완전체 본다...고척돔 콘서트 확정","그룹 H.O.T가 17년 만에 완전체로 선보이는 공연, '이곳'에서 열린다는데...",0,9,"대표곡으로는 '전사의 후예', '캔디', '행복', '위 아 더 퓨처' 등이 있다.",대표곡으로는 전사의 후예 캔디 행복 퓨처 등이,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,1,가을의 시작이 알리는 9월을 맞아 가요계도 감성으로 물든다.,가을의 시작이 알리는 월을 맞아 가요계도 감성으로 물든다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,2,"감성의 강자, 브라운아이드소울이 오랜만에 컴백 소식을 알렸다.",감성의 강자 브라운아이드소울이 오랜만에 컴백 소식을 알렸다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,3,2일 발표하는 선공개곡 '라이트'(Right)는 미니앨범 발매 전 선공개하는 싱글로 가을바람처럼 다가온 사랑의 감정을 주제로 한 1990년대 컨템퍼러리 R&B 장르의 곡. 이후에도 미니앨범 발매와 10월 공연을 앞두고 있다.,발표하는 선공개곡 라이트 Right 미니앨범 발매 선공개하는 싱글로 가을바람처럼 다가온 사랑의 감정을 주제로 년대 컨템퍼러리 장르의 이후에도 미니앨범 발매와 공연을 앞두고,1
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,4,그런가하면 음원강자의 새로운 변신도 예정돼 있다.,그런가하면 음원강자의 새로운 변신도 예정돼,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,5,"안지영, 우지윤으로 구성된 여성 듀오 볼빨간사춘기가 오는 10일 새 미니앨범 '투 파이브'(Two Five)를 발매한다.",안지영 우지윤으로 구성된 여성 듀오 볼빨간사춘기가 오는 미니앨범 파이브 Two Five 발매한다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,6,지난 4월 발매한 '사춘기집 꽃기운' 이후 5개월여 만의 컴백이다.,지난 발매한 사춘기집 꽃기운 이후 개월여 만의 컴백이다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,7,"관계자는 미디어SR에 \""음악과 스타일 등에서 파격 변신을 시도했다. 많은 기대 바란다\""고 소개했다.",관계자는 미디어SR에 음악과 스타일 등에서 파격 변신을 시도했다 많은 기대 바란다 소개했다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,8,마마무 휘인은 오는 4일 솔로 앨범을 발매한다.,마마무 휘인은 오는 솔로 앨범을 발매한다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,9,지난해 첫 솔로 싱글 발매 이후 1년 5개월여 만이다.,지난해 솔로 싱글 발매 이후 개월여 만이다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,10,새 싱글 '소어'(Soar)는 프로듀서 정키의 지원사격을 받았다.,싱글 소어 Soar 프로듀서 정키의 지원사격을 받았다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,11,지난 2017년 3월 정키의 곡 '부담이 돼'의 가창을 맡는 등 이미 검증된 조합인 휘인과 정키가 어떤 곡을 발표할지 관심이 쏠린다.,지난 정키의 부담이 가창을 맡는 이미 검증된 조합인 휘인과 정키가 어떤 곡을 발표할지 관심이 쏠린다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,12,발라드의 귀재로 꼽히는 임창정도 신곡을 낸다.,발라드의 귀재로 꼽히는 임창정도 신곡을 낸다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,13,"오는 6일 정규 15집 앨범을 발매하는 임창정은 각 트랙의 제목을 달력처럼 월별로 구성, 발라드와 미디엄·알앤비·재즈스윙 알앤비 등 다채로운 장르를 담아냈다.",오는 정규 앨범을 발매하는 임창정은 트랙의 제목을 달력처럼 월별로 구성 발라드와 미디엄 알앤비 재즈스윙 알앤비 다채로운 장르를 담아냈다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,14,앨범 발매 당일 팬미팅 겸 쇼케이스를 개최해 팬들과 만남을 가진다.,앨범 발매 당일 팬미팅 쇼케이스를 개최해 팬들과 만남을 가진다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,15,발라드의 물결은 더 이어질 전망이다.,발라드의 물결은 이어질 전망이다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,16,"걸그룹 멜로디데이 멤버 출신 가수 여은은 새 소속사 에스지 메이드(SG메이드)와 전속계약을 체결, 홀로서기에 나선다.",걸그룹 멜로디데이 멤버 출신 가수 여은은 소속사 에스지 메이드 SG메이드 전속계약을 체결 홀로서기에 나선다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,17,오는 9월 중 신곡을 발표할 예정이다. '레전드'의 귀환도 있다.,오는 신곡을 발표할 예정이다 레전드 귀환도,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,18,H.O.T. 장우혁이 지난 2011년 이후 8년여 만에 신곡 '스테이'를 발매한다.,장우혁이 지난 이후 년여 만에 신곡 스테이 발매한다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,19,신흥강자로 떠오른 알앤비 뮤지션 베이빌론이 피처링을 맡았다.,신흥강자로 떠오른 알앤비 뮤지션 베이빌론이 피처링을 맡았다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,20,곡 발매는 오는 3일이다.,발매는 오는 일이다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,21,다만 별도의 행사는 없을 전망이다.,다만 별도의 행사는 없을 전망이다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,22,"장우혁 측은 미디어SR에 \""쇼케이스는 예정에 없다. 방송활동 역시 미정\""이라고 말했다.",장우혁 측은 미디어SR에 쇼케이스는 예정에 없다 방송활동 역시 미정 이라고 말했다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,23,국민 걸그룹으로 꼽히는 트와이스도 9월에 컴백한다.,국민 걸그룹으로 꼽히는 트와이스도 월에 컴백한다,0
LC_M02_193924,감성에 물들고 레전드에 반갑고…가요계 9월 컴백 러시,'가을바람처럼 다가온 사랑'으로 컴백... '감성의 강자' 정체는?,0,24,다만 미나의 합류는 아직 불투명한 상황. 최근 미나가 불안 장애를 진단 받고 월드투어 등 트와이스의 공식 일정에 불참한 만큼 9월 컴백에도 그의 참여 여부는 미지수다.,다만 미나의 합류는 아직 불투명한 상황 최근 미나가 불안 장애를 진단 받고 월드투어 트와이스의 공식 일정에 불참한 만큼 컴백에도 그의 참여 여부는 미지수다,0
